Season,Round,EventName,Abbreviation,TeamName,GridPosition,Q1_s,Q2_s,Q3_s,Position
2018,4,Azerbaijan Grand Prix,VAN,McLaren,16.0,104.489,9999.0,9999.0,9.0
2018,4,Azerbaijan Grand Prix,HAR,Toro Rosso,19.0,117.354,9999.0,9999.0,10.0
2018,4,Azerbaijan Grand Prix,ERI,Sauber,18.0,105.541,9999.0,9999.0,11.0
2018,4,Azerbaijan Grand Prix,GAS,Toro Rosso,17.0,104.496,9999.0,9999.0,12.0
2018,4,Azerbaijan Grand Prix,MAG,Haas F1 Team,15.0,103.674,104.759,9999.0,13.0
2018,4,Azerbaijan Grand Prix,BOT,Mercedes,3.0,103.355,102.679,101.837,14.0
2018,4,Azerbaijan Grand Prix,GRO,Haas F1 Team,20.0,9999.0,9999.0,9999.0,15.0
2018,4,Azerbaijan Grand Prix,VER,Red Bull Racing,5.0,102.642,102.901,101.994,16.0
2018,4,Azerbaijan Grand Prix,RIC,Red Bull Racing,4.0,102.857,103.482,101.911,17.0
2018,4,Azerbaijan Grand Prix,HUL,Renault,14.0,103.746,103.232,103.066,18.0
2018,4,Azerbaijan Grand Prix,OCO,Force India,7.0,103.021,102.967,102.523,19.0
2018,4,Azerbaijan Grand Prix,SIR,Williams,11.0,104.261,103.886,9999.0,20.0
2018,5,Spanish Grand Prix,HAM,Mercedes,1.0,77.633,77.166,76.173,1.0
2018,5,Spanish Grand Prix,BOT,Mercedes,2.0,77.674,77.111,76.213,2.0
2018,5,Spanish Grand Prix,VER,Red Bull Racing,5.0,77.411,77.266,76.816,3.0
2018,5,Spanish Grand Prix,VET,Ferrari,3.0,77.031,76.802,76.305,4.0
2018,5,Spanish Grand Prix,RIC,Red Bull Racing,6.0,77.623,77.638,76.818,5.0
2018,5,Spanish Grand Prix,MAG,Haas F1 Team,7.0,78.169,77.618,77.676,6.0
2018,5,Spanish Grand Prix,SAI,Renault,9.0,78.48,77.803,77.79,7.0
2018,5,Spanish Grand Prix,ALO,McLaren,8.0,78.276,78.1,77.721,8.0
2018,5,Spanish Grand Prix,PER,Force India,15.0,78.74,79.098,9999.0,9.0
2018,5,Spanish Grand Prix,LEC,Sauber,14.0,78.661,78.91,9999.0,10.0
2018,5,Spanish Grand Prix,STR,Williams,18.0,80.225,9999.0,9999.0,11.0
2018,5,Spanish Grand Prix,HAR,Toro Rosso,20.0,9999.0,9999.0,9999.0,12.0
2018,5,Spanish Grand Prix,ERI,Sauber,17.0,79.493,9999.0,9999.0,13.0
2018,5,Spanish Grand Prix,SIR,Williams,19.0,79.695,9999.0,9999.0,14.0
2018,5,Spanish Grand Prix,VAN,McLaren,11.0,78.885,78.323,9999.0,15.0
2018,5,Spanish Grand Prix,OCO,Force India,13.0,78.813,78.696,9999.0,16.0
2018,5,Spanish Grand Prix,RAI,Ferrari,4.0,77.483,77.071,76.612,17.0
2018,5,Spanish Grand Prix,GRO,Haas F1 Team,10.0,78.305,77.699,77.835,18.0
2018,5,Spanish Grand Prix,GAS,Toro Rosso,12.0,78.55,78.463,9999.0,19.0
2018,5,Spanish Grand Prix,HUL,Renault,16.0,78.923,9999.0,9999.0,20.0
2018,6,Monaco Grand Prix,RIC,Red Bull Racing,1.0,72.013,71.278,70.81,1.0
2018,6,Monaco Grand Prix,VET,Ferrari,2.0,72.415,71.518,71.039,2.0
2018,6,Monaco Grand Prix,HAM,Mercedes,3.0,72.46,71.584,71.232,3.0
2018,6,Monaco Grand Prix,RAI,Ferrari,4.0,72.639,71.391,71.266,4.0
2018,6,Monaco Grand Prix,BOT,Mercedes,5.0,72.434,72.002,71.441,5.0
2018,6,Monaco Grand Prix,OCO,Force India,6.0,73.028,72.188,72.061,6.0
2018,6,Monaco Grand Prix,GAS,Toro Rosso,10.0,72.941,72.313,72.221,7.0
2018,6,Monaco Grand Prix,HUL,Renault,11.0,73.065,72.411,9999.0,8.0
2018,6,Monaco Grand Prix,VER,Red Bull Racing,20.0,9999.0,9999.0,9999.0,9.0
2018,6,Monaco Grand Prix,SAI,Renault,8.0,72.95,72.286,72.13,10.0
2018,6,Monaco Grand Prix,ERI,Sauber,16.0,73.265,9999.0,9999.0,11.0
2018,6,Monaco Grand Prix,PER,Force India,9.0,72.848,72.194,72.154,12.0
2018,6,Monaco Grand Prix,MAG,Haas F1 Team,19.0,73.393,9999.0,9999.0,13.0
2018,6,Monaco Grand Prix,VAN,McLaren,12.0,72.463,72.44,9999.0,14.0
2018,6,Monaco Grand Prix,GRO,Haas F1 Team,18.0,72.93,72.728,9999.0,15.0
2018,6,Monaco Grand Prix,SIR,Williams,13.0,72.706,72.521,9999.0,16.0
2018,6,Monaco Grand Prix,STR,Williams,17.0,73.323,9999.0,9999.0,17.0
2018,6,Monaco Grand Prix,LEC,Sauber,14.0,72.829,72.714,9999.0,18.0
2018,6,Monaco Grand Prix,HAR,Toro Rosso,15.0,73.179,9999.0,9999.0,19.0
2018,6,Monaco Grand Prix,ALO,McLaren,7.0,72.657,72.269,72.11,20.0
2018,7,Canadian Grand Prix,VET,Ferrari,1.0,71.71,71.524,70.764,1.0
2018,7,Canadian Grand Prix,BOT,Mercedes,2.0,71.95,71.514,70.857,2.0
2018,7,Canadian Grand Prix,VER,Red Bull Racing,3.0,72.008,71.472,70.937,3.0
2018,7,Canadian Grand Prix,RIC,Red Bull Racing,6.0,72.459,71.434,71.116,4.0
2018,7,Canadian Grand Prix,HAM,Mercedes,4.0,71.835,71.74,70.996,5.0
2018,7,Canadian Grand Prix,RAI,Ferrari,5.0,71.725,71.62,71.095,6.0
2018,7,Canadian Grand Prix,HUL,Renault,7.0,72.795,71.916,71.973,7.0
2018,7,Canadian Grand Prix,SAI,Renault,9.0,72.689,72.097,72.168,8.0
2018,7,Canadian Grand Prix,OCO,Force India,8.0,72.577,72.141,72.084,9.0
2018,7,Canadian Grand Prix,LEC,Sauber,13.0,72.945,72.661,9999.0,10.0
2018,7,Canadian Grand Prix,GAS,Toro Rosso,16.0,73.047,9999.0,9999.0,11.0
2018,7,Canadian Grand Prix,GRO,Haas F1 Team,20.0,9999.0,9999.0,9999.0,12.0
2018,7,Canadian Grand Prix,MAG,Haas F1 Team,11.0,72.68,72.606,9999.0,13.0
2018,7,Canadian Grand Prix,PER,Force India,10.0,72.702,72.395,72.671,14.0
2018,7,Canadian Grand Prix,ERI,Sauber,19.0,74.593,9999.0,9999.0,15.0
2018,7,Canadian Grand Prix,VAN,McLaren,15.0,72.998,72.865,9999.0,16.0
2018,7,Canadian Grand Prix,SIR,Williams,18.0,73.643,9999.0,9999.0,17.0
2018,7,Canadian Grand Prix,ALO,McLaren,14.0,72.979,72.856,9999.0,18.0
2018,7,Canadian Grand Prix,HAR,Toro Rosso,12.0,72.587,72.635,9999.0,19.0
2018,7,Canadian Grand Prix,STR,Williams,17.0,73.59,9999.0,9999.0,20.0
2018,8,French Grand Prix,HAM,Mercedes,1.0,91.271,90.645,90.029,1.0
2018,8,French Grand Prix,VER,Red Bull Racing,4.0,91.531,90.818,90.705,2.0
2018,8,French Grand Prix,RAI,Ferrari,6.0,91.567,90.772,91.057,3.0
2018,8,French Grand Prix,RIC,Red Bull Racing,5.0,91.91,91.538,90.895,4.0
2018,8,French Grand Prix,VET,Ferrari,3.0,91.82,90.751,90.4,5.0
2018,8,French Grand Prix,MAG,Haas F1 Team,9.0,92.169,91.51,92.93,6.0
2018,8,French Grand Prix,BOT,Mercedes,2.0,91.776,91.227,90.147,7.0
2018,8,French Grand Prix,SAI,Renault,7.0,92.394,92.016,92.126,8.0
2018,8,French Grand Prix,HUL,Renault,12.0,92.949,92.115,9999.0,9.0
2018,8,French Grand Prix,LEC,Sauber,8.0,92.538,92.055,92.635,10.0
2018,8,French Grand Prix,GRO,Haas F1 Team,10.0,92.083,91.472,9999.0,11.0
2018,8,French Grand Prix,VAN,McLaren,17.0,93.162,9999.0,9999.0,12.0
2018,8,French Grand Prix,ERI,Sauber,15.0,92.804,92.82,9999.0,13.0
2018,8,French Grand Prix,HAR,Toro Rosso,20.0,93.025,9999.0,9999.0,14.0
2018,8,French Grand Prix,SIR,Williams,18.0,93.636,9999.0,9999.0,15.0
2018,8,French Grand Prix,ALO,McLaren,16.0,92.976,9999.0,9999.0,16.0
2018,8,French Grand Prix,STR,Williams,19.0,93.729,9999.0,9999.0,17.0
2018,8,French Grand Prix,PER,Force India,13.0,92.692,92.454,9999.0,18.0
2018,8,French Grand Prix,OCO,Force India,11.0,92.786,92.075,9999.0,19.0
2018,8,French Grand Prix,GAS,Toro Rosso,14.0,92.447,92.46,9999.0,20.0
2018,9,Austrian Grand Prix,VER,Red Bull Racing,4.0,64.273,64.001,63.84,1.0
2018,9,Austrian Grand Prix,RAI,Ferrari,3.0,64.234,63.975,63.66,2.0
2018,9,Austrian Grand Prix,VET,Ferrari,6.0,64.347,63.544,63.464,3.0
2018,9,Austrian Grand Prix,GRO,Haas F1 Team,5.0,64.242,64.059,63.892,4.0
2018,9,Austrian Grand Prix,MAG,Haas F1 Team,8.0,64.46,64.291,64.051,5.0
2018,9,Austrian Grand Prix,OCO,Force India,11.0,65.148,64.845,9999.0,6.0
2018,9,Austrian Grand Prix,PER,Force India,16.0,65.279,9999.0,9999.0,7.0
2018,9,Austrian Grand Prix,ALO,McLaren,13.0,64.965,65.058,9999.0,8.0
2018,9,Austrian Grand Prix,LEC,Sauber,18.0,64.967,64.979,9999.0,9.0
2018,9,Austrian Grand Prix,ERI,Sauber,20.0,65.479,9999.0,9999.0,10.0
2018,9,Austrian Grand Prix,GAS,Toro Rosso,12.0,65.011,64.874,9999.0,11.0
2018,9,Austrian Grand Prix,SAI,Renault,9.0,64.948,64.561,64.725,12.0
2018,9,Austrian Grand Prix,SIR,Williams,17.0,65.322,9999.0,9999.0,13.0
2018,9,Austrian Grand Prix,STR,Williams,14.0,65.264,65.286,9999.0,14.0
2018,9,Austrian Grand Prix,VAN,McLaren,15.0,65.271,9999.0,9999.0,15.0
2018,9,Austrian Grand Prix,HAM,Mercedes,2.0,64.08,63.577,63.149,16.0
2018,9,Austrian Grand Prix,HAR,Toro Rosso,19.0,65.366,9999.0,9999.0,17.0
2018,9,Austrian Grand Prix,RIC,Red Bull Racing,7.0,64.723,64.403,63.996,18.0
2018,9,Austrian Grand Prix,BOT,Mercedes,1.0,64.175,63.756,63.13,19.0
2018,9,Austrian Grand Prix,HUL,Renault,10.0,64.864,64.676,65.019,20.0
2018,10,British Grand Prix,VET,Ferrari,2.0,86.585,86.372,85.936,1.0
2018,10,British Grand Prix,HAM,Mercedes,1.0,86.818,86.256,85.892,2.0
2018,10,British Grand Prix,RAI,Ferrari,3.0,87.549,86.483,85.99,3.0
2018,10,British Grand Prix,BOT,Mercedes,4.0,87.025,86.413,86.217,4.0
2018,10,British Grand Prix,RIC,Red Bull Racing,6.0,87.979,87.369,87.099,5.0
2018,10,British Grand Prix,HUL,Renault,11.0,88.017,87.901,9999.0,6.0
2018,10,British Grand Prix,OCO,Force India,10.0,88.279,87.843,88.194,7.0
2018,10,British Grand Prix,ALO,McLaren,13.0,88.187,88.139,9999.0,8.0
2018,10,British Grand Prix,MAG,Haas F1 Team,7.0,88.143,87.73,87.244,9.0
2018,10,British Grand Prix,PER,Force India,12.0,88.21,87.928,9999.0,10.0
2018,10,British Grand Prix,VAN,McLaren,17.0,89.096,9999.0,9999.0,11.0
2018,10,British Grand Prix,STR,Williams,19.0,9999.0,9999.0,9999.0,12.0
2018,10,British Grand Prix,GAS,Toro Rosso,14.0,88.399,88.343,9999.0,13.0
2018,10,British Grand Prix,SIR,Williams,18.0,89.252,9999.0,9999.0,14.0
2018,10,British Grand Prix,VER,Red Bull Racing,5.0,87.309,87.013,86.602,15.0
2018,10,British Grand Prix,GRO,Haas F1 Team,8.0,88.086,87.522,87.455,16.0
2018,10,British Grand Prix,SAI,Renault,16.0,88.456,9999.0,9999.0,17.0
2018,10,British Grand Prix,ERI,Sauber,15.0,88.249,88.391,9999.0,18.0
2018,10,British Grand Prix,LEC,Sauber,9.0,87.962,87.79,87.879,19.0
2018,10,British Grand Prix,HAR,Toro Rosso,0.0,9999.0,9999.0,9999.0,20.0
2018,11,German Grand Prix,HAM,Mercedes,14.0,73.012,9999.0,9999.0,1.0
2018,11,German Grand Prix,BOT,Mercedes,2.0,72.962,72.152,71.416,2.0
2018,11,German Grand Prix,RAI,Ferrari,3.0,72.505,72.336,71.547,3.0
2018,11,German Grand Prix,VER,Red Bull Racing,4.0,73.127,72.188,71.822,4.0
2018,11,German Grand Prix,HUL,Renault,7.0,73.479,72.946,72.56,5.0
2018,11,German Grand Prix,GRO,Haas F1 Team,6.0,72.986,72.722,72.544,6.0
2018,11,German Grand Prix,PER,Force India,10.0,73.427,73.072,72.774,7.0
2018,11,German Grand Prix,OCO,Force India,15.0,73.72,9999.0,9999.0,8.0
2018,11,German Grand Prix,ERI,Sauber,13.0,73.562,73.736,9999.0,9.0
2018,11,German Grand Prix,HAR,Toro Rosso,17.0,74.045,9999.0,9999.0,10.0
2018,11,German Grand Prix,MAG,Haas F1 Team,5.0,73.105,72.523,72.2,11.0
2018,11,German Grand Prix,SAI,Renault,8.0,73.324,73.032,72.692,12.0
2018,11,German Grand Prix,VAN,McLaren,19.0,74.401,9999.0,9999.0,13.0
2018,11,German Grand Prix,GAS,Toro Rosso,16.0,73.749,9999.0,9999.0,14.0
2018,11,German Grand Prix,LEC,Sauber,9.0,73.077,72.995,72.717,15.0
2018,11,German Grand Prix,ALO,McLaren,11.0,73.614,73.657,9999.0,16.0
2018,11,German Grand Prix,STR,Williams,18.0,74.206,9999.0,9999.0,17.0
2018,11,German Grand Prix,VET,Ferrari,1.0,72.538,72.505,71.212,18.0
2018,11,German Grand Prix,SIR,Williams,12.0,73.708,73.702,9999.0,19.0
2018,11,German Grand Prix,RIC,Red Bull Racing,20.0,73.318,9999.0,9999.0,20.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,1.0,77.419,91.242,95.658,1.0
2018,12,Hungarian Grand Prix,VET,Ferrari,4.0,76.666,88.636,96.21,2.0
2018,12,Hungarian Grand Prix,RAI,Ferrari,3.0,77.526,92.762,96.186,3.0
2018,12,Hungarian Grand Prix,RIC,Red Bull Racing,12.0,78.54,96.442,9999.0,4.0
2018,12,Hungarian Grand Prix,BOT,Mercedes,2.0,77.123,92.081,95.918,5.0
2018,12,Hungarian Grand Prix,GAS,Toro Rosso,6.0,78.577,91.286,97.591,6.0
2018,12,Hungarian Grand Prix,MAG,Haas F1 Team,9.0,78.314,92.968,99.858,7.0
2018,12,Hungarian Grand Prix,ALO,McLaren,11.0,78.208,95.214,9999.0,8.0
2018,12,Hungarian Grand Prix,SAI,Renault,5.0,77.829,90.771,96.743,9.0
2018,12,Hungarian Grand Prix,GRO,Haas F1 Team,10.0,77.901,93.65,100.593,10.0
2018,12,Hungarian Grand Prix,HAR,Toro Rosso,8.0,78.429,92.59,98.128,11.0
2018,12,Hungarian Grand Prix,HUL,Renault,13.0,77.905,96.506,9999.0,12.0
2018,12,Hungarian Grand Prix,OCO,Force India,18.0,79.142,9999.0,9999.0,13.0
2018,12,Hungarian Grand Prix,PER,Force India,19.0,79.2,9999.0,9999.0,14.0
2018,12,Hungarian Grand Prix,ERI,Sauber,14.0,78.641,97.075,9999.0,15.0
2018,12,Hungarian Grand Prix,SIR,Williams,20.0,79.301,9999.0,9999.0,16.0
2018,12,Hungarian Grand Prix,STR,Williams,15.0,78.56,9999.0,9999.0,17.0
2018,12,Hungarian Grand Prix,VAN,McLaren,16.0,78.782,9999.0,9999.0,18.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,7.0,76.94,91.178,98.032,19.0
2018,12,Hungarian Grand Prix,LEC,Sauber,17.0,78.817,9999.0,9999.0,20.0
2018,13,Belgian Grand Prix,VET,Ferrari,2.0,103.035,101.501,118.905,1.0
2018,13,Belgian Grand Prix,HAM,Mercedes,1.0,102.977,101.553,118.179,2.0
2018,13,Belgian Grand Prix,VER,Red Bull Racing,7.0,103.199,102.554,122.769,3.0
2018,13,Belgian Grand Prix,BOT,Mercedes,19.0,102.805,102.191,9999.0,4.0
2018,13,Belgian Grand Prix,PER,Racing Point,4.0,104.004,103.014,121.894,5.0
2018,13,Belgian Grand Prix,OCO,Racing Point,3.0,104.003,103.302,121.851,6.0
2018,13,Belgian Grand Prix,GRO,Haas F1 Team,5.0,103.597,103.042,122.122,7.0
2018,13,Belgian Grand Prix,MAG,Haas F1 Team,9.0,103.834,103.32,124.933,8.0
2018,13,Belgian Grand Prix,GAS,Toro Rosso,10.0,104.221,103.844,9999.0,9.0
2018,13,Belgian Grand Prix,ERI,Sauber,13.0,103.846,104.301,9999.0,10.0
2018,13,Belgian Grand Prix,SAI,Renault,14.0,104.489,9999.0,9999.0,11.0
2018,13,Belgian Grand Prix,SIR,Williams,16.0,104.998,9999.0,9999.0,12.0
2018,13,Belgian Grand Prix,STR,Williams,17.0,105.134,9999.0,9999.0,13.0
2018,13,Belgian Grand Prix,HAR,Toro Rosso,11.0,104.153,103.865,9999.0,14.0
2018,13,Belgian Grand Prix,VAN,McLaren,18.0,105.307,9999.0,9999.0,15.0
2018,13,Belgian Grand Prix,RIC,Red Bull Racing,8.0,103.604,103.126,122.939,16.0
2018,13,Belgian Grand Prix,RAI,Ferrari,6.0,102.585,101.533,122.671,17.0
2018,13,Belgian Grand Prix,LEC,Sauber,12.0,103.654,104.062,9999.0,18.0
2018,13,Belgian Grand Prix,ALO,McLaren,15.0,104.917,9999.0,9999.0,19.0
2018,13,Belgian Grand Prix,HUL,Renault,20.0,104.145,9999.0,9999.0,20.0
2018,14,Italian Grand Prix,HAM,Mercedes,3.0,80.81,79.798,79.294,1.0
2018,14,Italian Grand Prix,RAI,Ferrari,1.0,80.722,79.846,79.119,2.0
2018,14,Italian Grand Prix,BOT,Mercedes,4.0,81.381,80.427,79.656,3.0
2018,14,Italian Grand Prix,VET,Ferrari,2.0,80.542,79.629,79.28,4.0
2018,14,Italian Grand Prix,VER,Red Bull Racing,5.0,81.381,80.333,80.615,5.0
2018,14,Italian Grand Prix,OCO,Racing Point,8.0,81.57,81.315,81.099,6.0
2018,14,Italian Grand Prix,PER,Racing Point,14.0,81.888,9999.0,9999.0,7.0
2018,14,Italian Grand Prix,SAI,Renault,7.0,81.732,81.552,81.041,8.0
2018,14,Italian Grand Prix,STR,Williams,10.0,81.838,81.494,81.627,9.0
2018,14,Italian Grand Prix,SIR,Williams,12.0,81.813,81.732,9999.0,10.0
2018,14,Italian Grand Prix,LEC,Sauber,15.0,81.889,9999.0,9999.0,11.0
2018,14,Italian Grand Prix,VAN,McLaren,17.0,82.085,9999.0,9999.0,12.0
2018,14,Italian Grand Prix,HUL,Renault,20.0,81.801,9999.0,9999.0,13.0
2018,14,Italian Grand Prix,GAS,Toro Rosso,9.0,81.834,81.667,81.35,14.0
2018,14,Italian Grand Prix,ERI,Sauber,18.0,82.048,9999.0,9999.0,15.0
2018,14,Italian Grand Prix,MAG,Haas F1 Team,11.0,81.783,81.669,9999.0,16.0
2018,14,Italian Grand Prix,RIC,Red Bull Racing,19.0,81.28,9999.0,9999.0,17.0
2018,14,Italian Grand Prix,ALO,McLaren,13.0,81.85,82.568,9999.0,18.0
2018,14,Italian Grand Prix,HAR,Toro Rosso,16.0,81.934,9999.0,9999.0,19.0
2018,14,Italian Grand Prix,GRO,Haas F1 Team,6.0,81.887,81.239,80.936,20.0
2018,15,Singapore Grand Prix,HAM,Mercedes,1.0,99.403,97.344,96.015,1.0
2018,15,Singapore Grand Prix,VER,Red Bull Racing,2.0,98.751,97.214,96.334,2.0
2018,15,Singapore Grand Prix,VET,Ferrari,3.0,98.218,97.876,96.628,3.0
2018,15,Singapore Grand Prix,BOT,Mercedes,4.0,99.291,97.254,96.702,4.0
2018,15,Singapore Grand Prix,RAI,Ferrari,5.0,98.534,97.194,96.794,5.0
2018,15,Singapore Grand Prix,RIC,Red Bull Racing,6.0,98.153,97.406,96.996,6.0
2018,15,Singapore Grand Prix,ALO,McLaren,11.0,99.022,98.641,9999.0,7.0
2018,15,Singapore Grand Prix,SAI,Renault,12.0,99.103,98.716,9999.0,8.0
2018,15,Singapore Grand Prix,LEC,Sauber,13.0,99.206,98.747,9999.0,9.0
2018,15,Singapore Grand Prix,HUL,Renault,10.0,98.932,98.45,98.588,10.0
2018,15,Singapore Grand Prix,ERI,Sauber,14.0,99.366,99.453,9999.0,11.0
2018,15,Singapore Grand Prix,VAN,McLaren,18.0,99.864,9999.0,9999.0,12.0
2018,15,Singapore Grand Prix,GAS,Toro Rosso,15.0,99.614,99.691,9999.0,13.0
2018,15,Singapore Grand Prix,STR,Williams,20.0,101.334,9999.0,9999.0,14.0
2018,15,Singapore Grand Prix,GRO,Haas F1 Team,8.0,98.685,98.367,98.32,15.0
2018,15,Singapore Grand Prix,PER,Racing Point,7.0,98.814,98.342,97.985,16.0
2018,15,Singapore Grand Prix,HAR,Toro Rosso,17.0,99.809,9999.0,9999.0,17.0
2018,15,Singapore Grand Prix,MAG,Haas F1 Team,16.0,99.644,9999.0,9999.0,18.0
2018,15,Singapore Grand Prix,SIR,Williams,19.0,101.263,9999.0,9999.0,19.0
2018,15,Singapore Grand Prix,OCO,Racing Point,9.0,98.912,98.534,98.365,20.0
2018,16,Russian Grand Prix,HAM,Mercedes,2.0,92.41,92.595,91.532,1.0
2018,16,Russian Grand Prix,BOT,Mercedes,1.0,92.964,92.744,91.387,2.0
2018,16,Russian Grand Prix,VET,Ferrari,3.0,93.476,93.045,91.943,3.0
2018,16,Russian Grand Prix,RAI,Ferrari,4.0,93.341,93.065,92.237,4.0
2018,16,Russian Grand Prix,VER,Red Bull Racing,19.0,93.048,9999.0,9999.0,5.0
2018,16,Russian Grand Prix,RIC,Red Bull Racing,18.0,93.247,9999.0,9999.0,6.0
2018,16,Russian Grand Prix,LEC,Sauber,7.0,93.924,93.488,93.419,7.0
2018,16,Russian Grand Prix,MAG,Haas F1 Team,5.0,94.078,93.747,93.181,8.0
2018,16,Russian Grand Prix,OCO,Racing Point,6.0,94.29,93.596,93.413,9.0
2018,16,Russian Grand Prix,PER,Racing Point,8.0,94.084,93.923,93.563,10.0
2018,16,Russian Grand Prix,GRO,Haas F1 Team,9.0,94.022,93.517,93.704,11.0
2018,16,Russian Grand Prix,HUL,Renault,12.0,94.655,9999.0,9999.0,12.0
2018,16,Russian Grand Prix,ERI,Sauber,10.0,94.17,93.995,95.196,13.0
2018,16,Russian Grand Prix,ALO,McLaren,16.0,95.504,9999.0,9999.0,14.0
2018,16,Russian Grand Prix,STR,Williams,14.0,96.437,9999.0,9999.0,15.0
2018,16,Russian Grand Prix,VAN,McLaren,15.0,95.977,9999.0,9999.0,16.0
2018,16,Russian Grand Prix,SAI,Renault,11.0,94.626,9999.0,9999.0,17.0
2018,16,Russian Grand Prix,SIR,Williams,13.0,95.612,9999.0,9999.0,18.0
2018,16,Russian Grand Prix,GAS,Toro Rosso,17.0,94.383,9999.0,9999.0,19.0
2018,16,Russian Grand Prix,HAR,Toro Rosso,20.0,95.037,9999.0,9999.0,20.0
2018,17,Japanese Grand Prix,HAM,Mercedes,1.0,88.702,88.017,87.76,1.0
2018,17,Japanese Grand Prix,BOT,Mercedes,2.0,89.297,87.987,88.059,2.0
2018,17,Japanese Grand Prix,VER,Red Bull Racing,3.0,89.48,88.849,89.057,3.0
2018,17,Japanese Grand Prix,RIC,Red Bull Racing,15.0,89.806,9999.0,9999.0,4.0
2018,17,Japanese Grand Prix,RAI,Ferrari,4.0,89.631,88.595,89.521,5.0
2018,17,Japanese Grand Prix,VET,Ferrari,8.0,89.049,88.279,92.192,6.0
2018,17,Japanese Grand Prix,PER,Racing Point,9.0,90.247,89.567,97.229,7.0
2018,17,Japanese Grand Prix,GRO,Haas F1 Team,5.0,89.724,89.678,89.761,8.0
2018,17,Japanese Grand Prix,OCO,Racing Point,11.0,89.899,89.538,90.126,9.0
2018,17,Japanese Grand Prix,SAI,Renault,13.0,90.236,90.49,9999.0,10.0
2018,17,Japanese Grand Prix,GAS,Toro Rosso,7.0,90.137,89.81,90.093,11.0
2018,17,Japanese Grand Prix,ERI,Sauber,20.0,91.213,9999.0,9999.0,12.0
2018,17,Japanese Grand Prix,HAR,Toro Rosso,6.0,90.248,89.848,90.023,13.0
2018,17,Japanese Grand Prix,ALO,McLaren,18.0,90.573,9999.0,9999.0,14.0
2018,17,Japanese Grand Prix,VAN,McLaren,19.0,91.041,9999.0,9999.0,15.0
2018,17,Japanese Grand Prix,SIR,Williams,17.0,90.372,9999.0,9999.0,16.0
2018,17,Japanese Grand Prix,STR,Williams,14.0,90.317,90.714,9999.0,17.0
2018,17,Japanese Grand Prix,LEC,Sauber,10.0,89.706,89.864,9999.0,18.0
2018,17,Japanese Grand Prix,HUL,Renault,16.0,90.361,9999.0,9999.0,19.0
2018,17,Japanese Grand Prix,MAG,Haas F1 Team,12.0,90.219,90.226,9999.0,20.0
2018,18,United States Grand Prix,RAI,Ferrari,2.0,94.703,92.884,92.307,1.0
2018,18,United States Grand Prix,VER,Red Bull Racing,18.0,94.766,9999.0,9999.0,2.0
2018,18,United States Grand Prix,HAM,Mercedes,1.0,94.13,93.48,92.237,3.0
2018,18,United States Grand Prix,VET,Ferrari,5.0,94.569,93.079,92.298,4.0
2018,18,United States Grand Prix,BOT,Mercedes,3.0,94.518,93.702,92.616,5.0
2018,18,United States Grand Prix,HUL,Renault,7.0,94.932,94.564,94.215,6.0
2018,18,United States Grand Prix,SAI,Renault,11.0,94.891,94.566,9999.0,7.0
2018,18,United States Grand Prix,PER,Racing Point,10.0,95.193,94.525,94.594,8.0
2018,18,United States Grand Prix,HAR,Toro Rosso,20.0,95.206,9999.0,9999.0,9.0
2018,18,United States Grand Prix,ERI,Sauber,16.0,95.536,9999.0,9999.0,10.0
2018,18,United States Grand Prix,VAN,McLaren,17.0,95.735,9999.0,9999.0,11.0
2018,18,United States Grand Prix,GAS,Toro Rosso,19.0,94.85,9999.0,9999.0,12.0
2018,18,United States Grand Prix,SIR,Williams,14.0,95.362,9999.0,9999.0,13.0
2018,18,United States Grand Prix,STR,Williams,15.0,95.48,9999.0,9999.0,14.0
2018,18,United States Grand Prix,LEC,Sauber,9.0,95.069,94.255,94.42,15.0
2018,18,United States Grand Prix,RIC,Red Bull Racing,4.0,94.755,94.185,93.494,16.0
2018,18,United States Grand Prix,GRO,Haas F1 Team,8.0,94.892,94.419,94.25,17.0
2018,18,United States Grand Prix,ALO,McLaren,13.0,95.294,9999.0,9999.0,18.0
2018,18,United States Grand Prix,OCO,Racing Point,6.0,94.876,94.522,94.145,19.0
2018,18,United States Grand Prix,MAG,Haas F1 Team,12.0,94.972,94.732,9999.0,20.0
2018,19,Mexican Grand Prix,VER,Red Bull Racing,2.0,75.756,75.64,74.785,1.0
2018,19,Mexican Grand Prix,VET,Ferrari,4.0,76.089,75.715,74.97,2.0
2018,19,Mexican Grand Prix,RAI,Ferrari,6.0,76.446,75.996,75.33,3.0
2018,19,Mexican Grand Prix,HAM,Mercedes,3.0,75.673,75.644,74.894,4.0
2018,19,Mexican Grand Prix,BOT,Mercedes,5.0,75.58,75.923,75.16,5.0
2018,19,Mexican Grand Prix,HUL,Renault,7.0,76.498,76.126,75.827,6.0
2018,19,Mexican Grand Prix,LEC,Sauber,9.0,76.862,76.32,76.189,7.0
2018,19,Mexican Grand Prix,VAN,McLaren,15.0,76.966,9999.0,9999.0,8.0
2018,19,Mexican Grand Prix,ERI,Sauber,10.0,76.701,76.633,76.513,9.0
2018,19,Mexican Grand Prix,GAS,Toro Rosso,20.0,76.828,9999.0,9999.0,10.0
